Transaction_ID,Customer_ID,Customer_Age,Customer_Gender,Account_Balance,Account_Age_Months,Transaction_Amount,Average_Transaction_Amount,Transaction_Date,Transaction_Time,Time_Period,Location,Payment_Method,Device_Type,Merchant_Category,Transaction_Status,Daily_Transaction_Count,Weekly_Transaction_Count,Distance_From_Home_KM,Login_Attempts,Failed_Transactions_Last_24H,New_Device,International_Transaction,Card_Present,IP_Risk_Score,Risk_Level
TXN000849,CUST2116,70,Female,290111.5,23,11313.34,33844.67,15-01-2026,10:08,Morning,Ahmedabad,Net Banking,POS,Healthcare,Success,11,95,181,3,1,No,Yes,Yes,91,Medium
TXN000850,CUST8241,52,Male,286926.63,161,58401.38,13114.32,08-06-2025,21:12,Night,Chennai,Credit Card,ATM,Travel,Success,14,25,166,1,1,No,No,No,78,Medium
TXN000851,CUST8114,50,Other,90355.3,174,17135.16,13719.59,16-05-2023,02:13,Morning,Mumbai,Debit Card,Mobile,Fuel,Success,12,27,292,4,5,No,No,Yes,13,Low
TXN000852,CUST2248,50,Other,140739.48,16,13510.29,12787.45,26-12-2023,01:51,Morning,Bangalore,UPI,POS,Grocery,Success,8,12,79,2,0,No,Yes,No,47,Low
TXN000853,CUST5931,23,Female,114236.13,159,7954.11,47436.31,08-06-2025,02:04,Morning,Mumbai,Net Banking,Web,Travel,Success,17,99,15,4,3,No,Yes,No,53,Medium
TXN000854,CUST3129,68,Male,342018.63,5,63982.64,19829.45,09-01-2025,05:14,Morning,Kolkata,Debit Card,Mobile,Shopping,Success,3,24,49,5,4,No,Yes,No,88,High
TXN000855,CUST6461,47,Male,383250.81,87,82223.07,42854.44,20-04-2023,12:43,Afternoon,Kolkata,Credit Card,Web,Fuel,Failed,7,14,200,6,1,Yes,No,Yes,57,Medium
TXN000856,CUST7377,36,Other,201550.86,49,75002.21,18347.03,02-07-2024,02:52,Morning,Chennai,UPI,Mobile,Shopping,Success,19,26,70,6,4,No,No,Yes,13,Medium
TXN000857,CUST8342,68,Female,59550.83,125,10959.18,9065.89,26-07-2023,12:00,Afternoon,Chennai,Net Banking,ATM,Shopping,Success,1,92,158,2,5,Yes,No,No,60,Medium
TXN000858,CUST5693,53,Female,46299.2,79,60982.08,18577.5,16-07-2023,03:44,Morning,Ahmedabad,Credit Card,POS,Grocery,Success,10,46,104,2,4,No,Yes,Yes,37,Medium
TXN000859,CUST6685,55,Male,31113.4,163,10228.05,35376.82,22-11-2023,16:28,Afternoon,Ahmedabad,Debit Card,Mobile,Grocery,Success,10,63,157,5,3,Yes,Yes,Yes,67,Medium
TXN000860,CUST5319,28,Female,425303.33,49,49189.59,15762.58,26-02-2026,07:48,Morning,Chennai,Credit Card,POS,Fuel,Success,19,27,278,6,5,No,No,Yes,81,Medium
TXN000861,CUST5361,20,Female,361639.83,113,17399.39,28800.76,26-10-2024,09:34,Morning,Delhi,Wallet,Mobile,Food,Success,18,98,175,1,3,Yes,Yes,No,81,Medium
TXN000862,CUST5614,63,Female,295089.93,171,32206.32,8746,02-06-2023,21:56,Night,Ahmedabad,Credit Card,ATM,Food,Success,20,87,25,4,3,No,No,Yes,70,Medium
TXN000863,CUST6673,49,Other,294917.3,155,10511.15,25681.09,10-07-2025,00:49,Morning,Jaipur,Net Banking,POS,Fuel,Success,18,37,69,3,4,Yes,No,Yes,90,Medium
TXN000864,CUST4618,39,Male,286039.05,148,84789.9,36928.58,17-09-2023,22:59,Night,Jaipur,Wallet,ATM,Healthcare,Success,17,43,202,5,0,No,No,No,47,Medium
TXN000865,CUST4414,44,Other,97342.56,85,37285.24,10642.75,01-07-2024,13:52,Afternoon,Chennai,Wallet,ATM,Entertainment,Failed,2,54,126,2,4,No,No,No,22,Low
TXN000866,CUST4128,65,Male,118906.62,139,4363.29,17571.07,03-04-2026,03:13,Morning,Mumbai,Net Banking,ATM,Travel,Success,16,3,81,2,2,Yes,No,No,23,Low
TXN000867,CUST2704,28,Other,202815.44,83,19559.8,18783.65,27-03-2025,02:25,Morning,Kolkata,Credit Card,POS,Food,Success,20,1,57,3,3,No,Yes,No,44,Low
TXN000868,CUST6330,51,Other,488582.03,33,66991.99,23148.1,06-05-2025,18:46,Evening,Bangalore,Credit Card,ATM,Fuel,Success,15,1,141,3,0,No,No,No,19,Low
TXN000869,CUST1851,45,Female,397900.96,132,77603.9,23745.14,28-04-2023,12:16,Afternoon,Pune,Net Banking,POS,Grocery,Success,9,48,65,1,0,No,Yes,Yes,35,Medium
TXN000870,CUST4087,23,Other,203436.53,141,75619.65,10154.13,17-01-2024,21:01,Night,Bangalore,Credit Card,POS,Grocery,Success,12,100,282,1,4,No,No,Yes,47,Medium
TXN000871,CUST8167,52,Male,19420.81,83,40836.09,28127.71,30-11-2023,19:51,Evening,Chennai,Wallet,Mobile,Healthcare,Success,4,72,98,1,1,Yes,No,No,8,Low
TXN000872,CUST9054,22,Female,223069.59,140,516,26232.61,09-06-2023,05:47,Morning,Mumbai,Wallet,POS,Electronics,Success,9,27,146,1,2,No,Yes,No,61,Low
TXN000873,CUST3241,63,Male,198001.93,101,54198.79,34645.75,06-09-2023,03:37,Morning,Hyderabad,UPI,Mobile,Food,Success,3,49,135,4,1,Yes,No,Yes,97,High
TXN000874,CUST3333,20,Other,469169.53,21,12831.01,36499.38,05-07-2024,22:36,Night,Delhi,UPI,POS,Fuel,Success,1,29,206,5,4,Yes,Yes,Yes,32,Medium
TXN000875,CUST8978,56,Other,147087.27,159,80620.76,25396.33,28-12-2023,16:22,Afternoon,Coimbatore,Net Banking,Web,Shopping,Success,18,83,23,2,3,No,No,Yes,59,Medium
TXN000876,CUST5259,69,Female,110931.15,57,54715.09,28969.3,07-03-2026,01:49,Morning,Jaipur,UPI,Web,Fuel,Success,15,32,108,1,5,Yes,Yes,Yes,32,Medium
TXN000877,CUST6413,23,Male,58730.7,29,84358.61,38455.11,16-12-2025,20:05,Evening,Ahmedabad,UPI,POS,Travel,Success,6,88,263,4,2,Yes,No,Yes,85,High
TXN000878,CUST9027,52,Female,433146.29,68,86461.43,6158.95,04-01-2024,22:33,Night,Mumbai,Credit Card,POS,Entertainment,Success,1,88,193,5,4,Yes,Yes,Yes,91,High
TXN000879,CUST5463,58,Female,310928.79,34,24314.14,26215.76,22-06-2024,23:13,Night,Jaipur,Credit Card,Mobile,Food,Success,20,53,224,4,5,Yes,No,No,100,High
TXN000880,CUST1273,61,Other,70269.2,73,99838.83,14855.29,06-11-2024,17:07,Evening,Mumbai,Credit Card,ATM,Shopping,Success,4,14,125,4,2,No,Yes,Yes,86,High
TXN000881,CUST9004,59,Female,276395.22,157,97610.46,43702.52,11-01-2023,09:17,Morning,Jaipur,Net Banking,Mobile,Healthcare,Success,12,54,102,6,0,Yes,Yes,Yes,28,Medium
TXN000882,CUST7838,48,Male,24600.91,139,54386.41,45732.83,27-02-2024,20:19,Evening,Coimbatore,Net Banking,ATM,Grocery,Success,13,62,55,3,2,No,Yes,Yes,85,Medium
TXN000883,CUST9438,37,Male,449234.33,126,94373.79,43664.76,24-04-2025,21:09,Night,Coimbatore,Credit Card,ATM,Electronics,Success,2,82,177,1,3,No,Yes,Yes,28,Medium
TXN000884,CUST1719,19,Male,10647.19,60,57388.92,39364.29,28-01-2025,20:19,Evening,Hyderabad,Net Banking,POS,Electronics,Success,15,50,203,5,1,Yes,No,Yes,77,High
TXN000885,CUST9504,41,Female,5522.87,148,38172.5,38830.04,26-10-2024,17:12,Evening,Delhi,Debit Card,POS,Fuel,Success,5,5,247,6,2,No,Yes,No,37,Medium
TXN000886,CUST7023,42,Male,390104.75,167,28702.96,14368.58,03-11-2025,05:40,Morning,Mumbai,UPI,Mobile,Healthcare,Success,3,89,68,3,2,No,Yes,Yes,82,Medium
TXN000887,CUST2423,18,Male,290933.9,163,90726.05,29921.72,12-08-2025,04:05,Morning,Bangalore,Net Banking,POS,Entertainment,Success,5,93,135,3,2,No,Yes,Yes,31,Medium
TXN000888,CUST6658,49,Other,371268.54,16,57299.63,4861.83,04-02-2026,13:44,Afternoon,Chennai,Wallet,Web,Grocery,Success,2,72,298,5,1,Yes,No,Yes,37,Medium
TXN000889,CUST8052,56,Female,410677.7,103,43647.79,8039.84,21-06-2025,07:19,Morning,Delhi,Net Banking,POS,Food,Success,9,51,300,6,4,No,No,Yes,43,Medium
TXN000890,CUST9907,39,Other,414388.42,147,46485.17,38178.66,05-01-2023,04:36,Morning,Delhi,Credit Card,ATM,Healthcare,Success,18,61,74,4,5,No,No,Yes,95,Medium
TXN000891,CUST4344,48,Male,215425.45,116,78361.23,42675.92,20-07-2024,04:38,Morning,Mumbai,Net Banking,POS,Shopping,Success,2,74,289,6,1,No,No,No,5,Medium
TXN000892,CUST9750,31,Female,18883.08,138,89085.12,6547.4,19-04-2024,03:49,Morning,Coimbatore,UPI,Mobile,Shopping,Success,8,82,26,4,5,No,Yes,Yes,63,High
TXN000893,CUST4046,41,Female,465080.76,169,86312.83,11590.41,15-02-2025,11:45,Morning,Jaipur,UPI,ATM,Electronics,Success,12,36,123,4,3,No,Yes,No,13,Medium
TXN000894,CUST9956,44,Other,126250.22,98,54522.85,41528.01,10-01-2025,03:23,Morning,Mumbai,Wallet,Mobile,Entertainment,Success,5,92,133,1,0,Yes,Yes,No,19,Medium
TXN000895,CUST2147,41,Other,89326.83,38,5174.39,28771.92,04-02-2023,04:34,Morning,Kolkata,UPI,Web,Entertainment,Success,10,34,126,4,1,No,Yes,Yes,94,Medium
TXN000896,CUST4226,65,Other,336682.05,155,72373.99,5786.86,08-06-2024,08:15,Morning,Mumbai,Wallet,Mobile,Food,Success,8,12,232,5,5,No,No,Yes,41,Medium
TXN000897,CUST1404,41,Male,139624.23,142,10001.64,35682.82,07-02-2025,09:05,Morning,Hyderabad,Wallet,POS,Shopping,Success,6,23,183,4,2,Yes,No,No,81,Medium
TXN000898,CUST5733,64,Other,137213.64,73,16398.18,8374.74,20-03-2026,10:00,Morning,Pune,Wallet,Mobile,Grocery,Success,17,42,189,1,1,Yes,No,No,43,Low
TXN000899,CUST9500,35,Other,441162.03,136,12647.43,25783.48,29-05-2024,09:27,Morning,Chennai,Debit Card,POS,Shopping,Success,1,48,155,5,2,No,No,Yes,57,Low
TXN000900,CUST7077,50,Female,393176.83,123,8330.29,4583.09,28-09-2024,04:03,Morning,Bangalore,UPI,Web,Entertainment,Success,20,99,16,3,0,No,No,No,89,Low
TXN000901,CUST4549,22,Female,265823.77,10,93797.02,42832.2,02-02-2023,07:15,Morning,Hyderabad,Net Banking,Mobile,Fuel,Success,1,67,300,2,3,Yes,Yes,Yes,38,Medium
TXN000902,CUST7962,39,Other,135326.12,134,88358.25,10711.75,26-05-2023,15:19,Afternoon,Ahmedabad,Credit Card,POS,Grocery,Success,8,91,217,1,1,Yes,No,Yes,69,Medium
TXN000903,CUST5540,45,Male,84096.68,1,33457.55,30806.98,31-10-2023,09:04,Morning,Delhi,Credit Card,ATM,Entertainment,Success,11,8,140,3,2,No,No,Yes,94,Medium
TXN000904,CUST2718,62,Male,456756.56,71,13843.47,29280.34,09-09-2024,23:05,Night,Jaipur,Wallet,Mobile,Travel,Success,19,94,174,5,5,Yes,Yes,Yes,79,High
TXN000905,CUST2199,60,Female,10317.43,96,49212.89,22021.39,15-08-2024,05:30,Morning,Coimbatore,Net Banking,ATM,Grocery,Success,7,33,116,1,2,Yes,No,Yes,93,Medium
TXN000906,CUST2533,61,Female,78889.9,86,12005.91,27334.14,03-08-2024,02:13,Morning,Coimbatore,Net Banking,Web,Food,Success,15,93,150,3,5,No,No,Yes,31,Low
TXN000907,CUST2429,40,Female,184954.95,55,2344.44,25009.24,14-12-2024,08:12,Morning,Bangalore,Credit Card,ATM,Travel,Success,17,29,87,2,1,Yes,No,No,97,Medium
TXN000908,CUST7792,36,Female,175520.26,140,6506.75,20966.72,03-03-2023,05:42,Morning,Hyderabad,UPI,ATM,Electronics,Success,1,64,279,4,0,Yes,Yes,No,77,Medium
TXN000909,CUST2684,40,Male,130701.57,11,29287.69,23161.81,06-10-2025,07:35,Morning,Mumbai,Debit Card,Web,Electronics,Success,18,55,113,5,2,No,Yes,Yes,36,Medium
TXN000910,CUST5896,36,Male,335251.96,131,44445.21,10162.95,11-06-2025,07:51,Morning,Mumbai,Wallet,Web,Food,Success,9,68,120,3,0,Yes,Yes,No,26,Medium
TXN000911,CUST8344,60,Other,13394.45,35,60823.45,3215.42,24-12-2025,03:29,Morning,Hyderabad,Credit Card,ATM,Travel,Success,11,60,35,1,0,Yes,No,Yes,30,Medium
TXN000912,CUST8957,45,Female,320748.42,18,61744.27,15374.3,14-09-2023,05:08,Morning,Bangalore,Wallet,Mobile,Electronics,Success,8,39,34,6,2,No,No,No,20,Medium
TXN000913,CUST6981,18,Female,332053.18,20,58256.79,43684.39,09-01-2024,23:17,Night,Coimbatore,Credit Card,Web,Fuel,Success,11,80,227,5,3,No,No,Yes,75,High
TXN000914,CUST9491,70,Other,452654.15,89,90664.92,20196.91,24-10-2023,21:57,Night,Bangalore,UPI,ATM,Fuel,Success,9,12,244,4,5,Yes,Yes,Yes,58,High
TXN000915,CUST5702,67,Other,498615.4,147,42485.68,31120.21,10-08-2025,13:06,Afternoon,Pune,Credit Card,ATM,Electronics,Success,6,58,243,1,4,Yes,No,Yes,85,Medium
TXN000916,CUST9491,64,Other,162768.97,170,22674.36,27710.48,13-04-2025,17:23,Evening,Pune,Credit Card,Web,Travel,Success,11,90,120,3,4,No,Yes,Yes,98,Medium
TXN000917,CUST6269,58,Male,20858.87,122,8415.5,10530.38,03-02-2026,03:53,Morning,Chennai,Debit Card,Web,Healthcare,Success,3,73,207,1,1,No,Yes,Yes,90,Medium
TXN000918,CUST3846,59,Other,471805.37,39,51977.43,17221,21-10-2024,12:41,Afternoon,Coimbatore,Debit Card,Web,Entertainment,Success,14,46,37,4,2,Yes,Yes,No,25,Medium
TXN000919,CUST9538,40,Other,263621.72,20,88676.27,11971.46,17-10-2025,12:59,Afternoon,Chennai,Wallet,POS,Food,Success,13,30,257,2,2,Yes,Yes,Yes,39,Medium
TXN000920,CUST9569,41,Other,22909.14,53,85874.69,1621.36,22-08-2024,18:00,Evening,Pune,Credit Card,POS,Grocery,Success,4,44,288,4,4,No,No,No,68,Medium
TXN000921,CUST5585,42,Female,128822.27,180,18321.82,32039.68,14-11-2025,11:23,Morning,Jaipur,Wallet,Mobile,Fuel,Success,12,41,85,4,4,No,No,No,55,Medium
TXN000922,CUST5250,55,Male,418276.5,60,37048.37,14436.85,13-02-2024,14:57,Afternoon,Kolkata,Credit Card,Web,Entertainment,Failed,15,84,277,1,0,Yes,No,Yes,58,Medium
TXN000923,CUST4028,44,Other,359983.11,15,86502.63,16895.61,17-04-2024,14:48,Afternoon,Hyderabad,Net Banking,ATM,Fuel,Success,3,32,247,6,2,No,Yes,Yes,70,Medium
TXN000924,CUST2632,36,Female,80176.46,132,30937.82,47074.65,03-11-2024,15:04,Afternoon,Delhi,Net Banking,POS,Healthcare,Success,1,55,152,6,3,Yes,No,Yes,100,High
TXN000925,CUST6662,20,Other,128073.34,15,99314.97,35309.23,20-01-2026,09:59,Morning,Ahmedabad,Debit Card,Mobile,Fuel,Failed,14,85,285,1,1,Yes,Yes,Yes,19,Medium
TXN000926,CUST3743,35,Male,85133.89,107,22248.28,5017.33,15-05-2023,06:24,Morning,Kolkata,UPI,Web,Healthcare,Success,7,15,214,2,0,No,Yes,Yes,8,Low
TXN000927,CUST5091,54,Other,7902.33,179,58926.76,8957.82,19-08-2023,01:39,Morning,Ahmedabad,Debit Card,POS,Food,Success,9,61,36,3,5,No,Yes,No,8,Medium
TXN000928,CUST2711,52,Female,172203.34,8,58873.35,11963.44,26-04-2025,01:45,Morning,Chennai,Debit Card,POS,Shopping,Success,17,88,177,4,1,Yes,No,Yes,13,Medium
TXN000929,CUST9020,26,Female,56130.65,174,44508.62,44462.3,28-11-2025,12:25,Afternoon,Hyderabad,Credit Card,POS,Shopping,Success,15,18,171,6,3,Yes,Yes,Yes,47,Medium
TXN000930,CUST7264,60,Other,325790.58,147,38905.49,26073.16,31-01-2024,08:52,Morning,Chennai,Net Banking,Web,Grocery,Success,4,99,132,6,0,No,Yes,Yes,20,Medium
TXN000931,CUST7318,29,Female,440074.98,175,71201.59,12906.38,03-01-2023,04:37,Morning,Delhi,Wallet,Mobile,Grocery,Success,13,37,133,3,1,Yes,Yes,No,66,Medium
TXN000932,CUST9698,57,Other,24136.64,98,4744.41,43604.48,08-12-2024,13:11,Afternoon,Ahmedabad,UPI,ATM,Fuel,Success,11,63,35,2,4,No,No,No,7,Low
TXN000933,CUST9628,32,Male,407168.46,168,68628.38,9619.64,12-09-2023,03:25,Morning,Hyderabad,Credit Card,Web,Food,Success,10,6,112,1,3,Yes,Yes,Yes,65,High
TXN000934,CUST7420,33,Male,437543.41,174,62243.14,28182.99,24-05-2024,16:04,Afternoon,Hyderabad,Debit Card,POS,Shopping,Success,1,3,161,3,5,Yes,No,Yes,61,Medium
TXN000935,CUST9143,27,Other,96896.17,129,86648.3,30497.66,07-04-2023,05:45,Morning,Mumbai,Debit Card,Mobile,Healthcare,Failed,2,81,147,2,5,Yes,No,No,29,Medium
TXN000936,CUST7437,37,Male,267887.55,145,27411.67,25925.28,28-11-2025,10:41,Morning,Ahmedabad,Net Banking,Web,Grocery,Success,5,26,31,1,2,Yes,Yes,Yes,46,Medium
TXN000937,CUST1711,65,Male,463196.23,83,45713.76,11929.39,03-04-2024,18:33,Evening,Hyderabad,Net Banking,POS,Grocery,Success,8,65,201,2,4,Yes,No,Yes,76,Medium
TXN000938,CUST9463,56,Other,244841.04,64,79286.33,49153.57,22-10-2024,12:42,Afternoon,Kolkata,Credit Card,ATM,Electronics,Success,5,89,109,4,3,Yes,No,Yes,13,Medium
TXN000939,CUST1471,39,Male,226394.79,42,43050.7,33118.16,23-09-2024,14:43,Afternoon,Hyderabad,Debit Card,Web,Healthcare,Success,2,42,6,2,4,Yes,No,Yes,21,Medium
TXN000940,CUST1045,42,Male,17613.66,146,69746.26,12570.56,12-08-2025,05:30,Morning,Ahmedabad,Wallet,Web,Grocery,Success,18,6,222,6,3,No,No,Yes,46,Medium
TXN000941,CUST5345,54,Other,360642.73,24,12461.83,13389.42,01-04-2026,03:42,Morning,Pune,Debit Card,ATM,Fuel,Success,5,15,10,5,2,Yes,Yes,No,88,Medium
TXN000942,CUST3569,63,Female,486974.45,99,47549.77,9100.72,17-03-2023,00:55,Morning,Coimbatore,Credit Card,Mobile,Food,Failed,1,45,66,5,4,Yes,Yes,No,27,Medium
TXN000943,CUST2359,57,Female,243078.94,149,75082.42,36602.09,28-09-2023,10:22,Morning,Jaipur,Credit Card,POS,Electronics,Success,9,62,16,2,2,Yes,No,Yes,59,Medium
TXN000944,CUST5058,20,Female,464448.92,14,62198.52,28497.78,15-04-2026,00:55,Morning,Kolkata,Wallet,Web,Fuel,Success,4,64,190,5,1,Yes,Yes,No,38,Medium
TXN000945,CUST7741,18,Female,21207.9,100,66313.74,17994.72,19-09-2023,15:18,Afternoon,Coimbatore,Net Banking,ATM,Entertainment,Success,11,60,124,2,3,No,No,No,68,Medium
TXN000946,CUST9704,61,Female,321408.83,28,89854.64,38720.95,26-10-2025,01:59,Morning,Coimbatore,Debit Card,POS,Fuel,Success,7,16,96,6,0,No,No,No,85,Medium
TXN000947,CUST5144,30,Other,5054.1,151,90104.54,26783.55,13-07-2025,02:25,Morning,Pune,Net Banking,POS,Healthcare,Success,7,3,68,4,0,Yes,Yes,Yes,82,High
TXN000948,CUST7346,65,Other,262197.02,88,65887.65,36417.11,28-03-2026,00:09,Morning,Chennai,Debit Card,Web,Entertainment,Success,1,89,32,6,5,No,Yes,Yes,64,High
TXN000949,CUST3357,43,Male,270347.86,89,90545.44,43219.16,06-01-2024,00:18,Morning,Coimbatore,Credit Card,ATM,Grocery,Success,3,40,182,5,0,No,Yes,No,32,Medium
TXN000950,CUST9826,55,Male,124668.84,101,33353.29,25791.6,15-03-2025,10:47,Morning,Pune,UPI,Web,Grocery,Success,14,43,102,3,4,No,No,Yes,13,Low
TXN000951,CUST6905,31,Male,118324.76,47,73242.35,23815.13,10-03-2026,19:43,Evening,Ahmedabad,Credit Card,ATM,Shopping,Success,18,98,35,5,2,Yes,Yes,Yes,65,High
TXN000952,CUST2589,31,Female,383271.07,47,81568.55,39087.96,25-06-2024,09:12,Morning,Jaipur,UPI,Web,Travel,Success,17,47,9,1,4,No,Yes,Yes,66,Medium
TXN000953,CUST7469,23,Female,198217.66,36,42962.83,34371.8,26-07-2025,13:18,Afternoon,Jaipur,UPI,Web,Electronics,Success,10,87,65,2,4,Yes,Yes,Yes,57,Medium
TXN000954,CUST9232,37,Other,328071.6,134,46159.44,799.77,09-03-2024,02:31,Morning,Chennai,Debit Card,POS,Grocery,Success,20,35,79,4,5,Yes,No,Yes,77,High
TXN000955,CUST1174,69,Female,37889.73,163,61527.52,8876.64,18-08-2024,05:30,Morning,Pune,Debit Card,Web,Electronics,Success,4,79,207,6,5,Yes,Yes,No,34,High
TXN000956,CUST5728,42,Female,239645.6,99,21908.99,3228.28,15-08-2023,20:07,Evening,Kolkata,Wallet,ATM,Healthcare,Success,19,72,185,2,0,No,No,Yes,60,Low
TXN000957,CUST1510,61,Female,245977.51,45,42772.14,38628.47,04-06-2023,15:53,Afternoon,Coimbatore,UPI,ATM,Entertainment,Success,19,52,206,2,2,No,No,No,53,Low
TXN000958,CUST4794,25,Female,192489.67,90,96173.55,48820.62,31-01-2024,09:02,Morning,Coimbatore,Debit Card,Web,Healthcare,Success,19,9,26,4,0,No,Yes,Yes,86,High
TXN000959,CUST8487,36,Female,37285.04,118,22389.92,43037.24,16-07-2025,12:39,Afternoon,Kolkata,UPI,ATM,Grocery,Success,4,23,1,5,0,Yes,Yes,No,58,Medium
TXN000960,CUST2365,54,Other,261773.39,23,47750.09,7887.29,03-07-2025,15:57,Afternoon,Coimbatore,Wallet,ATM,Entertainment,Success,11,76,175,2,0,No,Yes,No,53,Medium
TXN000961,CUST8733,69,Other,420261.98,48,34042.1,33486.11,03-05-2024,22:44,Night,Jaipur,Wallet,Mobile,Fuel,Failed,8,88,44,3,3,Yes,No,No,93,High
TXN000962,CUST4458,54,Other,133174.77,157,91768.16,10753.8,30-04-2025,19:53,Evening,Hyderabad,Credit Card,POS,Electronics,Success,6,60,134,1,5,Yes,Yes,No,58,High
TXN000963,CUST7150,39,Male,154652.01,54,97295.82,9234.31,19-08-2023,08:56,Morning,Jaipur,Credit Card,Mobile,Shopping,Success,19,26,113,4,2,Yes,Yes,No,70,High
TXN000964,CUST8254,32,Female,28654.85,106,53500.45,2995.93,15-07-2024,16:46,Afternoon,Jaipur,Net Banking,Web,Healthcare,Failed,12,18,279,5,4,No,No,No,38,Medium
TXN000965,CUST9469,19,Other,307529.55,79,30627.73,7381.77,18-10-2024,13:13,Afternoon,Chennai,UPI,ATM,Fuel,Success,13,53,61,3,5,No,No,Yes,37,Low
TXN000966,CUST7576,39,Other,243454.65,83,80389.35,19816.34,17-04-2025,11:52,Morning,Mumbai,Wallet,Mobile,Shopping,Success,19,33,249,3,3,Yes,No,No,38,Medium
TXN000967,CUST4547,70,Other,263271.7,128,45549.05,7054.75,22-07-2024,17:24,Evening,Chennai,UPI,POS,Food,Success,16,17,242,2,5,No,Yes,No,41,Medium
TXN000968,CUST5304,43,Male,350551.35,131,33627.19,43606.5,18-11-2025,16:34,Afternoon,Jaipur,Net Banking,Mobile,Electronics,Success,8,90,194,3,0,No,Yes,No,23,Low
TXN000969,CUST5726,19,Male,67563.58,23,85673.21,38991.82,19-07-2025,11:18,Morning,Kolkata,Debit Card,Mobile,Grocery,Success,11,10,254,1,5,No,Yes,No,99,High
TXN000970,CUST1322,34,Female,461356.21,165,69814.27,14574.9,10-02-2024,02:45,Morning,Pune,Credit Card,POS,Travel,Success,20,15,298,6,2,Yes,No,Yes,94,High
TXN000971,CUST3988,32,Male,63839.32,137,34385.37,39520.24,22-07-2025,23:36,Night,Delhi,Debit Card,POS,Shopping,Success,4,71,224,2,4,Yes,Yes,Yes,35,Medium
TXN000972,CUST1765,52,Female,25090.25,38,97031.2,46338.04,31-03-2024,03:07,Morning,Chennai,Debit Card,Mobile,Healthcare,Success,20,85,104,3,5,Yes,No,Yes,30,Medium
TXN000973,CUST6426,49,Other,312063.1,112,93940.04,25710.98,15-03-2025,14:14,Afternoon,Chennai,Debit Card,ATM,Grocery,Success,4,96,156,4,3,Yes,No,No,87,High
TXN000974,CUST3019,62,Male,376237.78,45,98335.1,34223.13,20-12-2023,23:19,Night,Hyderabad,Wallet,POS,Healthcare,Failed,4,80,279,5,2,Yes,Yes,Yes,7,High
TXN000975,CUST6947,18,Male,165651.2,105,48672.18,38828.33,15-02-2023,09:49,Morning,Coimbatore,Debit Card,Web,Travel,Success,10,96,167,4,2,No,No,No,20,Low
TXN000976,CUST5868,61,Other,296410.44,141,69434.81,41305.65,06-02-2025,11:24,Morning,Kolkata,Credit Card,POS,Food,Success,16,41,120,3,3,No,No,No,53,Medium
TXN000977,CUST6290,53,Other,319423.76,170,10084.5,23877.27,25-05-2025,16:02,Afternoon,Mumbai,Net Banking,ATM,Food,Success,1,99,260,2,4,Yes,No,No,47,Low
TXN000978,CUST3492,43,Female,138057.53,134,86271.37,23442.53,19-01-2024,19:31,Evening,Hyderabad,Wallet,POS,Travel,Success,9,15,177,4,3,Yes,No,No,93,High
TXN000979,CUST3332,30,Other,284937.93,125,76812.05,45207.24,30-06-2025,23:19,Night,Coimbatore,Credit Card,Mobile,Healthcare,Success,11,33,190,5,0,No,No,No,69,Medium
TXN000980,CUST2937,49,Other,12709.17,90,93991.82,22453.08,19-08-2023,09:25,Morning,Ahmedabad,UPI,Web,Electronics,Success,18,17,214,2,1,Yes,No,No,80,Medium
TXN000981,CUST8484,34,Other,439670.34,167,23059.95,49428.43,10-01-2024,21:44,Night,Chennai,Credit Card,ATM,Healthcare,Success,18,10,279,4,1,No,No,Yes,75,Medium
TXN000982,CUST6301,25,Other,412206.16,173,10522.37,15554.33,24-03-2025,15:27,Afternoon,Hyderabad,Credit Card,POS,Travel,Success,5,92,80,5,3,No,Yes,No,57,Medium
TXN000983,CUST5769,47,Female,298163.44,129,86739.51,22345.57,13-03-2023,11:42,Morning,Kolkata,Credit Card,Web,Grocery,Success,17,71,249,3,0,Yes,Yes,No,60,Medium
TXN000984,CUST5396,66,Female,201018.62,37,11855.63,5548.6,25-04-2024,06:44,Morning,Delhi,Credit Card,ATM,Fuel,Success,20,55,91,2,1,Yes,Yes,No,13,Low
TXN000985,CUST4273,30,Male,44197.52,47,23740.15,28569.02,08-02-2024,22:42,Night,Pune,Debit Card,Mobile,Fuel,Success,8,8,157,3,4,No,Yes,No,28,Medium
TXN000986,CUST3000,47,Male,208022.49,155,68571.19,19199.76,15-01-2026,11:13,Morning,Chennai,Wallet,Mobile,Electronics,Success,1,42,162,4,4,No,No,Yes,1,Medium
TXN000987,CUST9212,60,Other,490233.24,98,10513.54,18616.77,29-01-2024,08:53,Morning,Delhi,Wallet,Mobile,Healthcare,Success,17,40,68,1,1,No,No,No,89,Low
TXN000988,CUST7997,35,Female,435531.78,55,1274.21,48413.14,13-03-2026,17:12,Evening,Chennai,Credit Card,ATM,Electronics,Success,12,67,6,4,2,Yes,Yes,Yes,18,Medium
TXN000989,CUST4802,37,Other,409683.17,68,1036.81,15669.37,16-09-2023,14:26,Afternoon,Chennai,Debit Card,POS,Entertainment,Success,3,69,286,2,1,No,No,Yes,16,Low
TXN000990,CUST3652,36,Female,443206.45,38,61879,7934.45,15-06-2024,05:55,Morning,Bangalore,Debit Card,POS,Fuel,Success,9,1,255,5,1,No,No,Yes,84,Medium
